City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Byron Bay,AU,2021-07-14 19:32:50,-28.65,153.6167,64.35,79,100,15.35
293,Nizhniy Tsasuchey,RU,2021-07-14 19:33:08,50.5167,115.1333,61.3,96,46,6.22
294,Klaksvik,FO,2021-07-14 19:33:08,62.2266,-6.589,50.92,93,100,25.55
295,Sept-Iles,CA,2021-07-14 19:33:09,50.2001,-66.3821,61.25,92,100,5.01
296,Sabha,LY,2021-07-14 19:33:09,27.0377,14.4283,91.31,16,0,10.98
297,Port Lavaca,US,2021-07-14 19:33:09,28.615,-96.6261,90.09,75,40,9.22
298,Mandera,KE,2021-07-14 19:33:10,3.9366,41.867,79.75,45,42,10.4
299,Luderitz,NA,2021-07-14 19:33:10,-26.6481,15.1594,59.99,35,0,8.9
300,Marawi,PH,2021-07-14 19:33:10,7.9986,124.2928,69.66,94,89,1.83
301,Yumen,CN,2021-07-14 19:33:11,40.2833,97.2,73.8,46,100,5.41
302,Gravdal,NO,2021-07-14 19:33:11,68.1214,13.5031,58.68,94,0,5.75
303,Campo Grande,BR,2021-07-14 19:29:14,-20.4428,-54.6464,87.35,25,0,10.36
304,Gariaband,IN,2021-07-14 19:33:12,20.635,82.0614,76.35,90,88,4.74
305,Touros,BR,2021-07-14 19:33:12,-5.1989,-35.4608,81.5,72,100,16.49
306,Umm Lajj,SA,2021-07-14 19:31:46,25.0213,37.2685,87.39,46,89,6.69
307,Saint George,US,2021-07-14 19:28:40,37.1041,-113.5841,97.27,36,1,1.01
308,Nantucket,US,2021-07-14 19:33:13,41.2835,-70.0995,82.62,95,90,8.05
309,Tsagan Aman,RU,2021-07-14 19:33:14,47.5639,46.7218,77.45,47,25,9.01
310,Guerrero Negro,MX,2021-07-14 19:33:14,27.9769,-114.0611,80.94,51,99,14.0
311,Tiksi,RU,2021-07-14 19:33:15,71.6872,128.8694,44.1,57,82,18.25
312,Aklavik,CA,2021-07-14 19:33:15,68.2191,-135.0107,42.46,67,96,20.78
313,Dwarka,IN,2021-07-14 19:33:15,22.2394,68.9678,83.95,84,100,10.29
314,Petropavlovsk-Kamchatskiy,RU,2021-07-14 19:33:16,53.0452,158.6483,61.39,88,75,8.95
315,Mbini,GQ,2021-07-14 19:33:16,1.574,9.6134,76.89,79,98,9.48
316,Butajira,ET,2021-07-14 19:33:17,8.1167,38.3667,57.88,92,94,3.13
317,Talcahuano,CL,2021-07-14 19:33:18,-36.7167,-73.1167,55.08,58,0,4.61
318,Kalmunai,LK,2021-07-14 19:33:18,7.4167,81.8167,83.01,75,100,8.39
319,Douglas,US,2021-07-14 19:32:06,41.3,-96.167,89.28,62,40,5.01
320,Shingu,JP,2021-07-14 19:33:19,33.7333,135.9833,75.9,92,89,3.11
321,Erzin,TR,2021-07-14 19:33:20,36.9559,36.2,81.32,88,2,3.09
322,Broken Hill,AU,2021-07-14 19:32:08,-31.95,141.4333,55.11,62,32,9.22
323,Kyzyl-Suu,KG,2021-07-14 19:33:20,42.3414,78.0056,59.13,53,81,5.99
324,Plouzane,FR,2021-07-14 19:33:21,48.3833,-4.6167,64.49,77,0,6.91
325,Pak Phanang,TH,2021-07-14 19:33:21,8.3511,100.202,78.26,83,100,7.67
326,Altay,CN,2021-07-14 19:33:22,47.8667,88.1167,60.19,63,0,4.81
327,Rongcheng,CN,2021-07-14 19:33:22,30.634,117.8517,80.71,80,3,3.53
328,Roma,US,2021-07-14 19:32:03,43.2128,-75.4557,81.86,75,75,9.22
329,Eureka,US,2021-07-14 19:33:22,40.8021,-124.1637,65.12,80,57,7.0
330,Burgeo,CA,2021-07-14 19:30:07,47.6167,-57.6152,61.47,73,78,9.82
331,Ust-Kuyga,RU,2021-07-14 19:33:24,70.0167,135.6,46.31,63,13,16.8
332,Torbat-E Jam,IR,2021-07-14 19:33:24,35.244,60.6225,80.17,25,9,16.75
333,Opuwo,NA,2021-07-14 19:33:24,-18.0607,13.84,60.57,34,0,9.42
334,Novyy Urengoy,RU,2021-07-14 19:33:25,66.0833,76.6333,47.97,62,58,7.43
335,Mao,ES,2021-07-14 19:33:25,39.8885,4.2658,73.96,60,20,8.05
336,Shimoda,JP,2021-07-14 19:33:26,34.6667,138.95,73.11,85,89,4.32
337,Amapa,BR,2021-07-14 19:33:26,1.0,-52.0,74.86,96,84,2.77
338,San Jose,US,2021-07-14 19:30:44,37.3394,-121.895,86.49,47,20,4.61
339,Taua,BR,2021-07-14 19:33:27,-5.9667,-40.3,90.07,24,8,9.84
340,Fortuna,US,2021-07-14 19:33:28,40.5982,-124.1573,84.42,92,90,12.66
341,Champerico,GT,2021-07-14 19:33:28,14.3,-91.9167,91.94,69,92,6.04
342,South Yuba City,US,2021-07-14 19:33:29,39.1166,-121.6391,102.58,42,1,6.91
343,Cotonou,BJ,2021-07-14 19:29:42,6.3654,2.4183,80.58,83,40,14.97
344,Hamilton,US,2021-07-14 19:29:34,39.1834,-84.5333,87.73,60,40,1.99
345,Ames,US,2021-07-14 19:28:41,42.0347,-93.6199,87.06,79,20,6.91
346,Tilichiki,RU,2021-07-14 19:33:32,60.4667,166.1,56.48,83,100,1.32
347,Tigil,RU,2021-07-14 19:33:32,57.8,158.6667,54.09,89,99,25.12
348,Trincomalee,LK,2021-07-14 19:30:45,8.5711,81.2335,80.28,77,100,13.65
349,Pocone,BR,2021-07-14 19:33:33,-16.2567,-56.6228,96.57,16,0,5.64
350,Hornostayivka,UA,2021-07-14 19:33:33,47.0078,33.729,79.29,52,0,11.25
351,Talnakh,RU,2021-07-14 19:33:34,69.4865,88.3972,45.09,69,98,1.74
352,Deputatskiy,RU,2021-07-14 19:33:34,69.3,139.9,38.21,80,99,18.19
353,Ahuimanu,US,2021-07-14 19:33:34,21.4447,-157.8378,80.31,76,90,8.05
354,Gazanjyk,TM,2021-07-14 19:33:35,39.2446,55.5154,86.56,23,38,5.93
355,The Pas,CA,2021-07-14 19:33:35,53.8251,-101.2541,79.59,31,100,1.01
356,Trairi,BR,2021-07-14 19:31:06,-3.2778,-39.2689,80.62,74,10,12.93
357,Egvekinot,RU,2021-07-14 19:33:36,66.3167,-179.1667,49.46,77,54,6.53
358,Northam,GB,2021-07-14 19:33:36,51.0333,-4.2167,67.12,90,47,8.77
359,Emden,DE,2021-07-14 19:33:37,53.3667,7.2167,70.97,96,100,11.77
360,Miles City,US,2021-07-14 19:33:37,46.4083,-105.8406,79.77,36,1,3.44
361,Kidal,ML,2021-07-14 19:33:38,18.4411,1.4078,92.61,28,82,2.62
362,Bandarbeyla,SO,2021-07-14 19:33:38,9.4942,50.8122,78.39,79,59,28.41
363,Lujiang,CN,2021-07-14 19:33:38,31.2581,117.2817,84.25,81,100,6.13
364,Half Moon Bay,US,2021-07-14 19:30:07,37.4636,-122.4286,84.06,67,20,1.99
365,Omsukchan,RU,2021-07-14 19:33:39,62.5333,155.8,55.02,81,100,3.49
366,Lloret De Mar,ES,2021-07-14 19:33:39,41.6999,2.8457,76.03,58,61,1.99
367,Kabalo,CD,2021-07-14 19:33:40,-6.05,26.9167,79.47,27,6,3.71
368,Touba,CI,2021-07-14 19:33:40,8.2833,-7.6833,71.06,95,99,3.58
369,Bayji,IQ,2021-07-14 19:33:40,34.9311,43.487,95.04,15,0,12.33
370,Chunhuhub,MX,2021-07-14 19:33:41,19.55,-88.6833,96.15,32,100,9.06
371,Makarov,RU,2021-07-14 19:33:41,48.6333,142.8,64.24,93,99,3.53
372,Avera,US,2021-07-14 19:33:41,33.194,-82.5271,91.69,47,81,5.46
373,Isla Vista,US,2021-07-14 19:33:42,34.4133,-119.861,86.25,45,40,8.05
374,Mizunami,JP,2021-07-14 19:33:42,35.3667,137.25,72.25,97,100,3.0
375,Brae,GB,2021-07-14 19:33:42,60.3964,-1.353,57.11,89,100,22.17
376,Mogocha,RU,2021-07-14 19:33:43,53.7333,119.7667,58.15,99,100,4.07
377,Cherdyn,RU,2021-07-14 19:33:43,60.403,56.4787,53.85,62,22,1.48
378,Yangjiang,CN,2021-07-14 19:33:44,21.85,111.9667,80.29,81,6,1.41
379,Ust-Tsilma,RU,2021-07-14 19:33:44,65.441,52.1498,58.44,87,96,2.64
380,Husavik,IS,2021-07-14 19:33:44,66.0449,-17.3389,53.51,94,100,10.67
381,Mattawa,US,2021-07-14 19:33:13,46.7379,-119.9028,97.36,9,0,5.82
382,Concepcion Del Oro,MX,2021-07-14 19:33:45,24.6333,-101.4167,71.49,36,100,15.48
383,Asau,RO,2021-07-14 19:33:45,46.4333,26.4,71.4,84,0,3.49
384,Nuuk,GL,2021-07-14 19:30:13,64.1835,-51.7216,45.21,93,75,18.41
385,Scarborough,GB,2021-07-14 19:30:00,54.2797,-0.4044,71.42,78,84,5.01
386,Carberry,CA,2021-07-14 19:33:46,49.8689,-99.3602,75.43,31,64,7.36
387,Lingao,CN,2021-07-14 19:33:46,19.9103,109.6859,79.18,85,6,7.36
388,Xinyang,CN,2021-07-14 19:33:47,32.1228,114.0656,80.28,88,99,4.88
389,Palmer,US,2021-07-14 19:33:47,42.1584,-72.3287,87.93,64,40,4.0
390,Manyana,BW,2021-07-14 19:33:48,-23.4,21.7167,37.87,25,0,6.89
391,Jacqueville,CI,2021-07-14 19:33:49,5.2052,-4.4146,78.71,79,100,15.28
392,Hovd,MN,2021-07-14 19:33:49,48.0056,91.6419,66.74,46,100,6.78
393,Kamenica,DE,2021-07-14 19:33:49,50.8333,12.9167,69.15,77,70,3.27
394,Sao Filipe,CV,2021-07-14 19:33:50,14.8961,-24.4956,75.24,86,61,10.98
395,Soderhamn,SE,2021-07-14 19:33:50,61.3037,17.0592,75.04,91,95,6.33
396,Kiunga,PG,2021-07-14 19:33:51,-6.1219,141.2906,74.64,99,100,2.1
397,Quelimane,MZ,2021-07-14 19:33:51,-17.8786,36.8883,71.64,79,55,6.89
398,Micomeseng,GQ,2021-07-14 19:33:51,2.1462,10.6164,68.22,100,71,2.24
399,Oktyabrskoye,RU,2021-07-14 19:33:52,43.0645,44.7417,60.94,94,23,6.71
400,Fairbanks,US,2021-07-14 19:30:05,64.8378,-147.7164,64.22,81,90,9.22
401,Ejura,GH,2021-07-14 19:33:52,7.3856,-1.3562,73.94,90,100,4.74
402,Pangnirtung,CA,2021-07-14 19:33:53,66.1451,-65.7125,51.6,62,67,8.21
403,Ilhabela,BR,2021-07-14 19:33:53,-23.7781,-45.3581,72.34,69,31,4.41
404,Kapustin Yar,RU,2021-07-14 19:33:53,48.5831,45.7372,76.46,54,48,6.76
405,Saint-Pierre,RE,2021-07-14 19:33:54,-21.3393,55.4781,71.28,74,90,4.61
406,Warri,NG,2021-07-14 19:33:54,5.5167,5.75,76.24,86,100,4.0
407,Zaysan,KZ,2021-07-14 19:33:54,47.4667,84.8667,67.78,38,53,8.81
408,Berlevag,NO,2021-07-14 19:33:55,70.8578,29.0864,50.0,81,75,10.36
409,Vallenar,CL,2021-07-14 19:33:55,-28.5708,-70.7581,67.17,37,0,4.65
410,Atbasar,KZ,2021-07-14 19:33:55,51.8,68.3333,48.94,83,90,7.9
411,Vila,PT,2021-07-14 19:33:56,42.0304,-8.1588,66.74,67,88,5.93
412,Rabo De Peixe,PT,2021-07-14 19:33:56,37.8,-25.5833,71.11,73,75,10.36
413,Yar-Sale,RU,2021-07-14 19:33:57,66.8333,70.8333,44.22,61,6,5.77
414,Naze,JP,2021-07-14 19:33:57,28.3667,129.4833,78.64,84,100,5.7
415,Deori,IN,2021-07-14 19:33:57,21.45,82.6167,80.91,78,100,7.99
416,Benghazi,LY,2021-07-14 19:33:58,32.1167,20.0667,81.12,68,0,13.11
417,Najran,SA,2021-07-14 19:33:59,17.4924,44.1277,93.85,18,100,1.39
418,Supe,PE,2021-07-14 19:33:59,-10.8,-77.7333,67.19,74,38,12.08
419,Xinmin,CN,2021-07-14 19:34:01,41.9908,122.8253,80.1,96,98,6.6
420,Tonstad,NO,2021-07-14 19:34:02,58.6626,6.7169,66.24,87,18,3.18
421,Lahaina,US,2021-07-14 19:34:02,20.8783,-156.6825,83.95,83,8,6.55
422,Biay,PH,2021-07-14 19:34:02,15.7402,119.9067,79.23,85,100,3.83
423,Ostrovnoy,RU,2021-07-14 19:34:03,68.0531,39.5131,51.17,94,100,19.42
424,Kawalu,ID,2021-07-14 19:34:04,-7.3817,108.2082,69.03,93,98,0.36
425,Dunedin,NZ,2021-07-14 19:34:04,-45.8742,170.5036,45.81,73,100,14.0
426,Dandong,CN,2021-07-14 19:34:05,40.1292,124.3947,75.04,95,100,11.45
427,Lexington,US,2021-07-14 19:30:17,37.9887,-84.4777,85.14,62,1,1.01
428,Caxito,AO,2021-07-14 19:34:06,-8.5785,13.6643,72.25,90,95,3.06
429,Hauterive,FR,2021-07-14 19:34:07,46.0901,3.4459,62.38,97,100,3.98
430,Hualmay,PE,2021-07-14 19:34:07,-11.0964,-77.6139,67.19,75,28,11.77
431,Petrolina,BR,2021-07-14 19:34:07,-9.3986,-40.5008,86.05,45,40,14.97
432,Victoria,HK,2021-07-14 19:30:05,22.2855,114.1577,87.33,82,20,1.99
433,Ndele,CF,2021-07-14 19:34:08,8.4109,20.6473,68.05,98,100,2.39
434,Shelburne,CA,2021-07-14 19:30:07,44.0787,-80.2041,83.68,54,2,8.41
435,Athabasca,CA,2021-07-14 19:32:30,54.7169,-113.2854,86.63,32,98,10.51
436,Broome,US,2021-07-14 19:34:09,42.2506,-75.833,80.01,77,90,10.36
437,Yerbogachen,RU,2021-07-14 19:34:09,61.2767,108.0108,59.67,68,100,10.71
438,Sakakah,SA,2021-07-14 19:34:09,29.9697,40.2064,96.37,18,6,12.55
439,Hokitika,NZ,2021-07-14 19:34:10,-42.7167,170.9667,54.19,90,100,15.84
440,Opalikha,RU,2021-07-14 19:34:10,55.8275,37.255,75.22,68,0,4.47
441,Kailua,US,2021-07-14 19:34:10,21.4022,-157.7394,80.58,81,90,8.05
442,Palma Di Montechiaro,IT,2021-07-14 19:34:11,37.1926,13.765,79.61,68,0,12.8
443,Chenghai,CN,2021-07-14 19:34:11,23.4632,116.768,82.31,100,40,2.24
444,Floro,NO,2021-07-14 19:34:12,61.5996,5.0328,72.23,82,90,5.75
445,Srivardhan,IN,2021-07-14 19:34:12,18.0333,73.0167,79.03,92,100,12.37
446,Garowe,SO,2021-07-14 19:34:12,8.4054,48.4845,80.11,55,100,26.22
447,Anshan,CN,2021-07-14 19:34:13,41.1236,122.99,75.22,92,100,8.57
448,Aleksandrovka,UA,2021-07-14 19:34:13,46.8383,32.7612,78.15,100,0,7.92
449,Turan,VN,2021-07-14 19:34:13,16.0678,108.2208,80.65,89,20,1.14
450,Honiara,SB,2021-07-14 19:29:31,-9.4333,159.95,76.51,85,87,8.57
451,Filingue,NE,2021-07-14 19:34:14,14.3521,3.3168,93.52,38,1,2.91
452,Westport,US,2021-07-14 19:34:14,41.1415,-73.3579,91.09,83,29,4.0
453,Fereydun Kenar,IR,2021-07-14 19:34:15,36.6864,52.5225,79.11,68,90,8.21
454,Innisfail,AU,2021-07-14 19:34:15,-17.5333,146.0333,67.8,95,62,3.76
455,Anadyr,RU,2021-07-14 19:34:15,64.75,177.4833,54.1,87,0,4.0
456,Vila Franca Do Campo,PT,2021-07-14 19:34:16,37.7167,-25.4333,72.01,72,10,6.11
457,Paranaiba,BR,2021-07-14 19:34:16,-19.6772,-51.1908,86.2,23,89,4.92
458,Katsuura,JP,2021-07-14 19:34:16,35.1333,140.3,76.19,89,94,4.59
459,Alta,NO,2021-07-14 19:34:17,69.9689,23.2717,58.24,72,0,11.5
460,Halifax,CA,2021-07-14 19:34:17,44.6453,-63.5724,73.42,68,100,8.01
461,Kuruman,ZA,2021-07-14 19:34:17,-27.4524,23.4325,34.0,31,0,10.04
462,Jinxiang,CN,2021-07-14 19:34:18,27.4327,120.6062,77.9,92,30,1.12
463,Dakoro,NE,2021-07-14 19:34:18,14.5106,6.765,95.05,33,78,3.67
464,Daudnagar,IN,2021-07-14 19:34:18,25.0333,84.4,82.58,68,49,9.46
465,Jumla,NP,2021-07-14 19:34:19,29.2747,82.1838,62.35,94,85,2.1
466,Elizabeth City,US,2021-07-14 19:34:19,36.2946,-76.2511,95.02,61,1,5.01
467,Ferrol,ES,2021-07-14 19:29:24,43.4832,-8.2369,68.25,83,67,14.12
468,Dobrinka,RU,2021-07-14 19:34:20,52.1653,40.4731,71.78,59,0,2.77
469,Faya,SA,2021-07-14 19:34:20,18.3851,42.4509,69.91,63,100,7.11
470,Mykolayiv,UA,2021-07-14 19:34:20,46.9659,31.9974,78.33,78,0,0.0
471,San Policarpo,PH,2021-07-14 19:34:21,12.1791,125.5072,77.9,88,90,2.91
472,Puro,PH,2021-07-14 19:34:21,12.4841,123.3827,79.41,81,89,1.74
473,Rabaul,PG,2021-07-14 19:34:21,-4.1967,152.1721,79.59,79,98,7.31
474,Alice Springs,AU,2021-07-14 19:31:06,-23.7,133.8833,53.15,87,40,3.44
475,Rockhampton,AU,2021-07-14 19:31:23,-23.3833,150.5,62.49,94,90,1.14
476,Road Town,VG,2021-07-14 19:34:22,18.4167,-64.6167,86.04,62,40,9.22
477,Kloulklubed,PW,2021-07-14 19:34:22,7.0419,134.2556,75.7,77,100,7.25
478,Taunggyi,MM,2021-07-14 19:34:23,20.7833,97.0333,64.2,91,74,1.34
479,Onega,RU,2021-07-14 19:34:23,63.9061,38.1404,66.94,59,76,3.96
480,Luvianos,MX,2021-07-14 19:34:23,18.9167,-100.4,78.62,50,82,3.91
481,Los Llanos De Aridane,ES,2021-07-14 19:34:24,28.6585,-17.9182,69.55,78,20,17.27
482,Letterkenny,IE,2021-07-14 19:34:24,54.95,-7.7333,64.29,86,99,9.75
483,Quang Ngai,VN,2021-07-14 19:34:24,15.1167,108.8,75.72,90,24,4.7
484,Hofn,IS,2021-07-14 19:34:25,64.2539,-15.2082,51.82,82,40,18.41
485,George Town,MY,2021-07-14 19:30:48,5.4112,100.3354,80.89,68,20,0.0
486,Mulanje,MW,2021-07-14 19:34:25,-16.0316,35.5,62.87,93,4,9.66
487,Poum,NC,2021-07-14 19:34:26,-20.2333,164.0167,69.78,70,77,17.22
488,Gewane,ET,2021-07-14 19:34:26,10.1664,40.6453,88.25,39,100,10.13
489,Labuhan,ID,2021-07-14 19:34:27,-6.8844,112.2051,75.34,79,100,9.08
490,The Valley,AI,2021-07-14 19:34:27,18.217,-63.0578,87.66,66,40,16.11
491,Raga,SS,2021-07-14 19:34:27,8.4596,25.678,70.63,97,95,3.6
492,Chimbarongo,CL,2021-07-14 19:34:28,-34.7,-71.05,50.38,47,0,6.91
493,Payo,ID,2021-07-14 19:34:28,-3.7508,103.6372,70.39,90,98,0.65
494,Elk River,US,2021-07-14 19:34:28,45.3038,-93.5672,73.87,92,100,1.01
495,Alyangula,AU,2021-07-14 19:34:29,-13.8483,136.4192,64.27,100,13,3.44
496,Tecoanapa,MX,2021-07-14 19:34:29,16.5167,-98.75,86.79,67,27,10.98
497,Porangatu,BR,2021-07-14 19:34:30,-13.4408,-49.1486,89.47,20,0,2.51
498,Lima,PE,2021-07-14 19:29:52,-12.0432,-77.0282,67.89,73,90,8.05
499,Mahanoro,MG,2021-07-14 19:34:30,-19.9,48.8,65.25,91,15,3.33
500,Vao,NC,2021-07-14 19:34:30,-22.6667,167.4833,68.76,62,89,19.37
501,Pinerovka,RU,2021-07-14 19:34:31,51.562,43.0689,68.54,90,63,6.42
502,Collierville,US,2021-07-14 19:34:10,35.042,-89.6645,92.71,59,75,10.36
503,Preobrazheniye,RU,2021-07-14 19:34:31,42.9019,133.9064,63.93,94,2,4.63
504,Mayo,US,2021-07-14 19:33:40,38.8876,-76.5119,94.08,69,99,8.99
505,Kushima,JP,2021-07-14 19:34:32,31.4583,131.2333,75.29,93,9,3.15
506,Tottori,JP,2021-07-14 19:34:32,35.5,134.2333,73.54,86,100,5.44
507,Cambrils,ES,2021-07-14 19:34:33,41.0748,1.0524,75.27,61,20,3.0
508,Saint Anthony,US,2021-07-14 19:34:33,45.0205,-93.218,71.91,93,90,3.0
509,Avallon,FR,2021-07-14 19:34:33,47.4833,3.9,59.76,94,100,5.44
510,Dong Hoi,VN,2021-07-14 19:34:34,17.4833,106.6,80.08,87,39,3.27
511,Harrismith,ZA,2021-07-14 19:34:34,-28.2728,29.1295,33.13,52,0,2.26
512,Nizhniy Baskunchak,RU,2021-07-14 19:34:34,48.2198,46.8311,77.45,50,9,9.44
513,Seidu,SL,2021-07-14 19:34:35,9.0167,-10.6,70.0,97,93,2.82
514,Nalchiti,BD,2021-07-14 19:34:35,22.6333,90.2833,81.14,88,81,4.88
515,Pereslavl-Zalesskiy,RU,2021-07-14 19:34:35,56.7393,38.8563,65.98,92,100,1.97
516,Kastamonu,TR,2021-07-14 19:34:36,41.5,33.6667,58.24,77,0,3.91
517,Voi,KE,2021-07-14 19:34:36,-3.3945,38.563,68.05,74,13,8.08
518,Kudahuvadhoo,MV,2021-07-14 19:34:36,2.6708,72.8944,81.05,78,68,6.35
519,Birao,CF,2021-07-14 19:34:37,10.2849,22.7882,71.62,91,94,4.76
520,Saint-Georges,GD,2021-07-14 19:34:37,12.0564,-61.7485,80.28,89,40,16.11
521,Lieksa,FI,2021-07-14 19:34:38,63.3167,30.0167,69.8,58,72,3.42
522,Nishihara,JP,2021-07-14 19:34:38,26.1842,127.7558,82.45,86,20,5.75
523,Borogontsy,RU,2021-07-14 19:34:38,62.6683,131.1683,63.3,68,82,3.51
524,Namibe,AO,2021-07-14 19:34:39,-15.1961,12.1522,65.46,85,98,4.5
525,Zhigansk,RU,2021-07-14 19:34:39,66.7697,123.3711,46.11,62,0,9.06
526,Samarai,PG,2021-07-14 19:34:39,-10.6167,150.6667,78.78,89,48,12.24
527,Itarema,BR,2021-07-14 19:32:33,-2.9248,-39.9167,81.12,73,89,16.35
528,Ede,NL,2021-07-14 19:34:40,52.0333,5.6583,69.85,91,75,8.99
529,Lewistown,US,2021-07-14 19:34:40,40.5992,-77.5714,86.34,69,92,4.12
530,La Asuncion,VE,2021-07-14 19:34:41,11.0333,-63.8628,94.73,49,100,18.41
531,Pangkalanbuun,ID,2021-07-14 19:34:41,-2.6833,111.6167,69.08,99,100,1.7
532,Pacific Grove,US,2021-07-14 19:34:01,36.6177,-121.9166,75.16,88,90,1.99
533,Zharkent,KZ,2021-07-14 19:34:42,44.1628,80.0,69.89,58,100,7.25
534,Da Nang,VN,2021-07-14 19:33:54,16.0678,108.2208,80.65,89,20,1.14
535,Inta,RU,2021-07-14 19:34:42,66.0317,60.1659,57.52,50,100,3.51
536,Bonito,BR,2021-07-14 19:30:32,-21.1211,-56.4819,88.32,24,52,7.34
537,Khor,RU,2021-07-14 19:34:43,47.8861,134.9464,69.73,93,59,5.68
538,Nisia Floresta,BR,2021-07-14 19:34:43,-6.0911,-35.2086,82.78,74,50,12.37
539,Lincoln,US,2021-07-14 19:32:29,40.8,-96.667,88.81,58,1,10.36
540,Palana,RU,2021-07-14 19:34:44,59.1167,159.9667,46.74,99,100,8.84
541,Nouakchott,MR,2021-07-14 19:30:12,18.0858,-15.9785,76.93,81,1,15.01
542,Chico,US,2021-07-14 19:31:01,39.7285,-121.8375,97.65,36,1,5.75
543,Alim,PH,2021-07-14 19:34:44,9.5649,122.4876,79.45,82,90,2.06
544,Nalut,LY,2021-07-14 19:34:45,30.3333,10.85,94.37,19,1,12.39
545,Ponta Delgada,PT,2021-07-14 19:34:45,37.7333,-25.6667,72.32,73,75,10.36
546,Nordby,DK,2021-07-14 19:34:45,55.446,8.3979,75.94,77,16,1.99
547,Freeport,US,2021-07-14 19:32:32,40.6576,-73.5832,93.49,74,1,5.99
548,Chachapoyas,PE,2021-07-14 19:34:46,-6.2317,-77.869,64.83,66,59,2.91
549,Lulea,SE,2021-07-14 19:34:46,65.5842,22.1547,68.07,68,100,2.3
550,Kupang,ID,2021-07-14 19:34:47,-10.1667,123.5833,73.99,81,30,8.23
551,Chara,RU,2021-07-14 19:34:47,56.9064,118.2631,63.37,65,100,1.32
552,Kinsale,IE,2021-07-14 19:34:47,51.7075,-8.5306,70.97,73,40,9.22
553,Kitimat,CA,2021-07-14 19:30:07,54.0524,-128.6534,68.92,62,100,5.01
554,Nova Venecia,BR,2021-07-14 19:34:48,-18.7106,-40.4006,77.25,59,93,4.68
555,Ochamchira,GE,2021-07-14 19:34:48,42.7121,41.4721,72.18,85,49,4.68
556,Tela,HN,2021-07-14 19:34:49,15.7833,-87.45,89.82,79,75,9.22
557,Dalbandin,PK,2021-07-14 19:34:49,28.8947,64.4101,88.29,41,84,7.87
558,Marzuq,YE,2021-07-14 19:34:49,14.4,46.4667,74.23,60,100,9.01
559,Taltal,CL,2021-07-14 19:34:50,-25.4,-70.4833,61.36,69,0,5.88
560,Zasosna,RU,2021-07-14 19:34:50,50.6307,38.3965,71.96,55,0,3.71
561,Coihaique,CL,2021-07-14 19:34:51,-45.5752,-72.0662,46.35,49,40,4.61
562,Aden,YE,2021-07-14 19:30:36,12.7794,45.0367,87.3,69,100,7.23
563,Tobol,KZ,2021-07-14 19:34:51,52.6844,62.5794,52.68,62,20,6.96
564,Leeuwarden,NL,2021-07-14 19:34:51,53.2014,5.8086,71.01,81,40,17.27
565,New Baltimore,US,2021-07-14 19:34:52,42.6811,-82.7369,88.09,58,75,11.5
566,Prince Rupert,CA,2021-07-14 19:34:52,54.3161,-130.3201,60.58,66,100,6.51
567,Dakar,SN,2021-07-14 19:34:52,14.6937,-17.4441,82.53,74,40,9.22
568,Mogadishu,SO,2021-07-14 19:34:53,2.0371,45.3438,76.68,84,99,21.85
569,Orapa,BW,2021-07-14 19:34:53,-21.2833,25.3667,52.65,58,5,9.93
570,Bang Saphan,TH,2021-07-14 19:34:54,11.2126,99.5117,77.25,88,100,6.53
571,Fort Nelson,CA,2021-07-14 19:31:44,58.8053,-122.7002,80.26,40,23,6.26
572,Hurricane,US,2021-07-14 19:34:54,37.1753,-113.2899,96.71,30,0,9.53
573,San Carlos De Bariloche,AR,2021-07-14 19:34:55,-41.1456,-71.3082,46.15,66,40,32.21
574,Storforshei,NO,2021-07-14 19:34:55,66.4043,14.5233,67.78,64,0,3.44
575,Koshki,RU,2021-07-14 19:34:55,54.2091,50.4677,62.71,50,1,4.79
576,Okhotsk,RU,2021-07-14 19:34:56,59.3833,143.3,62.65,61,0,10.69
577,Krasnovka,RU,2021-07-14 19:34:56,48.8177,40.0923,74.05,43,0,6.64
578,Goderich,CA,2021-07-14 19:34:56,43.7501,-81.7165,81.91,80,1,8.75
579,Haapiti,PF,2021-07-14 19:34:57,-17.5667,-149.8667,82.13,66,1,18.86
580,Meulaboh,ID,2021-07-14 19:34:57,4.1363,96.1285,75.99,86,93,2.68
581,Cloquet,US,2021-07-14 19:34:57,46.7216,-92.4594,71.13,76,1,9.22
582,Vostok,RU,2021-07-14 19:34:58,46.4856,135.8833,66.76,97,100,2.46
583,Visby,SE,2021-07-14 19:34:58,57.6409,18.296,77.05,69,13,3.44
584,Sao Joao Da Barra,BR,2021-07-14 19:34:59,-21.6403,-41.0511,77.09,83,55,13.13
585,Dicabisagan,PH,2021-07-14 19:34:59,17.0818,122.4157,78.49,88,56,3.69
586,Rosarito,MX,2021-07-14 19:34:59,32.3333,-117.0333,92.93,68,16,8.12
587,Kungurtug,RU,2021-07-14 19:35:00,50.5994,97.5228,52.63,80,1,2.13
588,Dudinka,RU,2021-07-14 19:35:00,69.4058,86.1778,43.36,73,100,4.74
589,Amurrio,ES,2021-07-14 19:35:00,43.05,-3.0,62.35,94,53,2.93
590,Svetlyy,RU,2021-07-14 19:35:01,54.675,20.1347,75.25,85,0,6.04
591,Eyl,SO,2021-07-14 19:35:01,7.9803,49.8164,81.14,68,68,25.46
